Date,Portfolio_Daily_Return,Portfolio_Cumulative_Return,Nifty_Cumulative_Return
2024-01-03,0.0009061683765021226,49.9089496356008,17.486124290271587
2024-01-04,0.006844994102045377,50.93507551170031,18.257358450484816
2024-01-05,0.00040171044236325784,50.99570770765225,18.54238023422401
2024-01-08,-0.010774049726042609,49.36887244439101,17.462375141007257
2024-01-09,0.007519346023829748,50.49202868148966,17.636276073675905
2024-01-10,0.002213864525092036,50.82519764509672,18.03949973008936
2024-01-11,0.006422045828718757,51.793803976499085,18.19511157834477
2024-01-12,7.519594761181965e-05,51.805218255430695,19.54566715060755
2024-01-15,0.007133018705693802,52.88804771686859,20.653505777537752
2024-01-16,0.00019929891188109634,52.91851813841819,20.297791083842043
2024-01-17,-0.01310866493381719,50.91396052196582,17.784241698301972
2024-01-18,-0.0007167133710809637,50.80579846857696,17.185276849815565
2024-01-19,0.011255545043269054,52.50319992602617,18.059708368551817
2024-01-23,-0.019250716910891915,49.56740399624508,15.965229624520315
2024-01-24,0.01790945027362626,52.24607398067123,17.13995404587607
2024-01-25,-0.0007567066503445094,52.1308683640012,16.586578606058254
2024-01-29,0.013889262900201023,54.24385398994469,18.688703573719103
2024-01-30,-0.002485082357726918,53.860545309606465,17.512059598314124
2024-01-31,0.01706428989982435,56.48606625891466,18.62372666915355
2024-02-01,-0.00519566595274261,55.67301693237461,18.469479837110914
2024-02-02,0.014250544991807515,57.89144226417984,19.323169507926586
2024-02-05,0.006552916008175944,58.92609162374676,18.87488965230264
2024-02-06,0.01834664349332497,61.84185196855514,19.73594827782943
2024-02-07,0.003857593974867554,62.466172121590446,19.741952216327753
2024-02-08,-0.0017397375421666058,62.18352362261841,18.58141116655776
2024-02-09,-0.011054594624942557,60.390650514125575,18.9338626183698
2024-02-12,-0.021348544439543052,56.96654358393756,18.02503908958535
2024-02-13,0.0014214258747127988,57.18965989045199,18.719555072965434
2024-02-14,0.011374897478522758,58.977676156389755,19.248093616224395
2024-02-15,0.00951190901749072,60.48985734780143,19.63411593551916
2024-02-16,0.012435137204792458,62.48557074389891,20.34364709723966
2024-02-19,0.0018863207300245937,62.792070644323,20.788919651519834
2024-02-20,-0.001643046611824686,62.52459568421891,21.19678223021888
2024-02-21,-0.00775800729000334,61.26372868609591,20.42200755920378
2024-02-22,0.005990093829613956,62.22971355223903,21.308713559665748
2024-02-23,0.0023721956344220684,62.614554170501194,21.282778251623192
2024-02-26,-0.0046896272718660965,61.85195252246088,20.787831904225285
2024-02-27,-7.129785399829884e-05,61.84041282558059,21.204428453848223
2024-02-28,-0.016029110959830298,59.246254890614615,19.854704688340096
2024-02-29,0.005649083919727528,60.145850348394035,20.027517873714217
2024-03-01,0.010613458382210506,61.84555166615044,21.971023691775905
2024-03-04,0.012088430407555546,63.80201035423914,22.336026894231907
2024-03-05,0.00021254290281449002,63.8368253090067,22.06685209558781
2024-03-06,-0.006404624206949169,62.78751201164292,22.70977473180096
2024-03-07,0.00379429251694514,63.405175450320826,22.816245996396777
2024-03-11,-0.009473518839343678,61.85715344224596,21.937719429022252
2024-03-12,-0.015076213661112125,59.41696041437125,21.95436622830449
2024-03-13,-0.04245280504433018,52.64926327314026,20.108864308643803
2024-03-14,0.02347001388774691,56.23194360211519,20.922147366723753
2024-03-15,-0.004765044084040437,55.4874915035158,20.248917104911502
2024-03-18,0.005919351572549108,56.407876630858844,20.425548070005696
2024-03-19,-0.01542785921506274,53.99483793007105,19.124687619238955
2024-03-20,0.0012138993653452949,54.18177216610081,19.242900156102394
2024-03-21,0.021168649803079843,57.44559210710325,20.186670232771498
2024-03-22,0.009255307359040336,58.90279945438057,20.649687997817633
2024-03-26,0.0034817484507788116,59.456059030205274,20.14708476260123
2024-03-27,0.0011182708518983097,59.63437409317736,20.796565875149152
2024-03-28,0.007729024697653865,60.86819211313803,21.906324056128557
2024-04-01,0.024531805495305384,64.81457931243897,22.64397668466991
2024-04-02,0.009981839008486424,66.45973190938716,22.596478386141293
2024-04-03,0.006393266491587988,67.52395333560217,22.494646043831068
2024-04-04,0.0009864493537215299,67.68920723110294,22.931451231916444
2024-04-05,0.005016635462795071,68.53044285482648,22.926257771794422
2024-04-08,0.004930510326619135,69.36138394367188,23.759472199418585
2024-04-09,0.003925845835953182,70.02627062759844,23.630883406500303
2024-04-10,0.004724025319993852,70.82947903510733,24.237227873886958
2024-04-12,-0.006830788633845217,69.66257897138861,22.957386539959003
2024-04-15,-0.011919847417882998,67.64022691752514,21.6092943953927
2024-04-16,0.0029619914732047048,68.13677584022093,20.928972447787576
2024-04-18,-0.00529363064448719,67.24672185116786,20.098765321507162
2024-04-19,-0.003986398936595309,66.5800096970313,20.92405625658378
2024-04-22,0.010219301454846681,68.28234103247655,21.958194672213715
2024-04-23,0.0021331823718234964,68.64131795585622,22.13073058866959
2024-04-24,0.011445987928783001,70.57158444547301,22.318558952384127
2024-04-25,0.009542057251453838,72.1991882697229,23.235572578445197
2024-04-26,0.0052861945421310685,73.10946667891369,22.414376692006876
2024-04-29,0.002613801382745726,73.56194044228542,23.634434581491305
2024-04-30,-1.4040568557279485e-05,73.5595035339617,23.42394481580701
2024-05-02,0.009415372385296524,75.19363089074113,23.66063649426293
2024-05-03,6.253628453463996e-05,75.20458684949116,22.719596450019353
2024-05-06,-0.007367118235810718,73.9138339427146,22.53859316736864
2024-05-07,-0.0206778644396771,70.31766726026262,21.77309634092468
2024-05-08,0.008685579245368419,71.79697485613792,21.77309634092468
2024-05-09,-0.02396717778910918,67.67948621612973,19.889373967306522
2024-05-10,0.013698049041246456,69.97636804152927,20.422818037580104
2024-05-13,0.009202992471635127,71.54065927697133,20.68955073690608
2024-05-14,0.01124967723039796,73.47043632572694,21.31089971844402
2024-05-15,0.003502128135619179,74.0779520214814,21.216446995034065
2024-05-16,0.006578397281841657,75.22310594788806,22.32647178074252
2024-05-17,0.012958418586352462,77.49372030076158,22.666360817721444
2024-05-21,0.018085285632644665,80.70374493040163,23.010078298609614
2024-05-22,-0.00022886064773982098,80.66238895428783,23.385457757120463
2024-05-23,0.0015767327752082608,80.9472452641995,25.40486060944982
2024-05-24,-0.0028804642190845514,80.42603319867405,25.347252659595387
2024-05-27,0.002795190468627808,80.93035832696332,25.21265992817876
2024-05-28,-0.0035293101184411648,80.29179898258678,24.97078545378999
2024-05-29,-0.0018804534210782545,79.95276865239762,23.96913015834823
2024-05-30,-0.018391420897467203,76.64318154244685,22.789489545788676
2024-05-31,0.0025855378702721726,77.0998991778502,23.019078874262554
2024-06-03,0.024103567242048096,81.36863850624347,27.022404821578473
2024-06-04,-0.06408899269999915,69.74490515700806,19.49078923317864
2024-06-05,0.04172655161149755,76.82777470283071,23.508575820998566
2024-06-06,0.01684585888432985,79.80659044230467,24.60632612498128
2024-06-07,0.016811509368662745,82.82941062207279,27.165731523919014
2024-06-10,0.005778381477031904,83.885868701868,26.996736118264984
2024-06-11,0.0028265183644345868,84.40562548671382,27.02758761751134
2024-06-12,0.008407500964188281,85.9560159607951,27.344815252520505
2024-06-13,0.0027853126005367634,86.47396159519633,27.75951357647255
2024-06-14,0.004151983640696964,87.24819843315555,28.123695636363056
2024-06-18,-0.001992520945057619,86.87510247585317,28.62766388779221
2024-06-19,-0.007372397350503646,85.4973849654851,28.398885037694654
2024-06-20,0.006768813832293269,86.75298223069368,28.677348345099073
2024-06-21,0.0017920121959813969,87.08764585248696,28.317527938575914
2024-06-24,-0.0014289232016825386,86.82031197458018,28.51818532185262
2024-06-25,-0.0030720024192333606,86.24639952423234,29.519840617294378
2024-06-26,-0.002962766404978785,85.69459494867368,30.325200182826762
2024-06-27,-0.0014433825837734358,85.42656660442391,31.284529311483578
2024-06-28,0.00791079120160951,86.89343745606284,31.099430980194565
2024-07-01,0.006644911557572559,88.1353278186491,31.816608365544408
2024-07-02,-0.003684833382073968,87.44208048235551,31.71778332457793
2024-07-03,0.009634507210004093,89.24799255822093,32.60586500544183
2024-07-04,0.00792113852964694,90.7470521237322,32.69131715319886
2024-07-05,0.008310014533977384,92.33216289919375,32.80979629479135
2024-07-08,-0.00393204746530785,91.5759037055688,32.79178447929632
2024-07-09,0.00611691490918795,92.74775720718655,33.40685225341768
2024-07-10,-0.0010247802869758527,92.55023310524182,32.813070200864125
2024-07-11,-0.0004906333405375316,92.45576154115211,32.76665964963006
2024-07-12,-0.0010010663835331227,92.26310054795599,33.783330123412256
2024-07-15,0.010777966324625687,94.33530577112998,34.24497220805649
2024-07-16,0.0005151623902783695,94.43542001176652,34.38857617931524
2024-07-18,-0.005032734186744717,93.45687822635922,35.41424722875037
2024-07-19,-0.02501970221448259,88.6166447417923,33.94030698788046
2024-07-22,0.00905643348010671,90.32483883813724,33.82209445101702
2024-07-23,-0.0002510854243101999,90.27705104522082,33.65720475819045
2024-07-24,0.009061082214506622,92.0011670482754,33.29929324152734
2024-07-25,-0.00040507540632193917,91.92339209751906,33.258886628791615
2024-07-26,0.019812490186135973,95.72587241994108,35.59988943368664
2024-07-29,0.005821537962328262,96.86529801644359,35.60671451475048
2024-07-30,0.0009558182955927968,97.05346547005504,35.722474288106596
2024-07-31,0.00808283255319142,98.6462156354756,36.23489924154142
2024-08-01,-0.0017165384092032443,98.30523177649444,36.56113811639268
2024-08-02,-0.007506777754186668,96.81659847405584,34.96024070354628
2024-08-05,-0.03204776619106622,90.50906614363834,31.345133898492584
2024-08-06,-0.0017644956904650155,90.17291371743339,31.00088320814629
2024-08-07,0.023200852140519257,94.58508736972327,32.66592571880356
2024-08-08,-0.006130997161915945,93.39208675130833,31.680384013185936
2024-08-09,0.006094804792303109,94.57077376843368,33.04813025837827
2024-08-12,0.0036425474456486303,95.27950704342179,32.936198928931404
2024-08-13,-0.009367275776632294,93.45027004742124,31.800505439909443
2024-08-14,-0.006482965311770995,92.19613865715108,31.826440747952
2024-08-16,0.015059158879697339,95.09045084525344,33.9962726526039
2024-08-19,0.009897234422286426,97.02130677081848,34.168264695412496
2024-08-20,0.00803040050170353,98.60346677155715,34.85732061394151
2024-08-21,0.007995641561006194,100.19142890463577,35.2468941082273
2024-08-22,0.0026716231342600073,100.72626495737795,35.47239905225206
2024-08-23,-0.0035501764431164423,100.01365130001152,35.53601094060481
2024-08-26,0.0077422416371248385,101.56220531909983,36.5594958312617
2024-08-27,0.004809633366279299,102.53164562718342,36.59853742778465
2024-08-28,0.004559942693559435,103.45517832487565,36.787453538793734
2024-08-29,-0.0025918166483440107,102.92785980650146,37.331273865122206
2024-08-30,0.0104786344457624,105.05426666827469,37.789652707882794
2024-09-02,-0.005318062791508064,103.96377520246615,38.02333708499497
2024-09-03,-5.428028795507697e-05,103.95270399001575,38.02961829241154
2024-09-04,0.001288394365633416,104.2154755046922,37.58653189690961
2024-09-05,0.003162334415542086,104.86127313106697,37.293874553730255
2024-09-06,-0.010143083387101435,102.7833481549108,35.69435282128579
2024-09-09,-0.006238438654952772,101.51829667720045,36.15436328498818
2024-09-10,0.011107133530753372,103.7565873072841,36.726027809219254
2024-09-11,-0.009264220876164072,101.86894127749602,36.05634872239805
2024-09-12,0.011398710537578268,104.1699869056456,38.625042630096075
2024-09-13,0.006699567020614993,105.53783741651803,38.44813439608365
2024-09-16,0.0008811611662657426,105.71894937704771,38.59692116327522
2024-09-17,-0.004614750234604491,104.7696078071474,38.78693568576803
2024-09-18,-0.01157691911201136,102.39900662096576,38.56307302687429
2024-09-19,-0.007373229770761051,100.9066722397756,38.771920507427616
2024-09-20,0.007633611955638879,102.44031581495277,40.820255304954124
2024-09-23,0.009215694016375913,104.30594382208187,41.6288994407485
2024-09-24,0.007774777063147943,105.8943769879746,41.636268395459616
2024-09-25,0.002047128426725626,106.31586922000965,41.98434752971516
2024-09-26,0.003948140557457513,107.13043327092424,43.14133740449411
2024-09-27,0.007345021608672996,108.65181077911296,42.93876046716818
2024-09-30,-0.0030485976216205763,108.01571536502492,40.928912728328214
2024-10-01,6.68662137200864e-05,108.02962458830562,40.852749089331496
2024-10-03,-0.015580517162545075,104.78841545208972,37.86718136309233
2024-10-04,-0.006417106410850819,103.47426639842413,36.58133609066601
2024-10-07,-0.020066641586634685,99.39122122250352,35.38640303084779
2024-10-08,0.012049078193873328,101.79370163818535,36.573423262307614
2024-10-09,0.012097411205737655,104.23488302563042,36.40306284044081
2024-10-10,-0.004022095880798051,103.41343074389778,36.4931539104834
2024-10-11,0.009684751257473478,105.38343922308174,36.306423958252566
2024-10-14,0.004663296758501393,106.34120314946061,37.20023230869658
2024-10-15,-0.0017038762386977426,105.98962327634993,36.81475386304906
2024-10-16,-0.003281957067058246,105.31357417649745,36.34492168112824
2024-10-17,-0.013418716259661448,102.55852958036607,35.13578392134593
2024-10-18,0.00489391317356039,103.54983343669643,35.70472907734064
2024-10-21,-0.012897596745024349,100.92452976751306,35.3064109479418
2024-10-22,-0.02622609595350435,95.65506377041753,33.61925090896205
2024-10-23,-0.0003082712564769275,95.59474893807294,33.41941466825082
2024-10-24,-0.001053415969470047,95.38870630599709,33.22230845996514
2024-10-25,-0.016249237681028834,92.21378877704221,32.0287404163597
2024-10-28,0.011730899996698414,94.46862951117221,32.89333955268836
2024-10-29,0.004536675095335511,95.35087049949958,33.59058556849395
2024-10-30,-0.001712097920608697,95.01641068032829,32.90261739725948
2024-10-31,0.006450029548594754,96.27427229167729,32.16277860993988
2024-11-01,0.0076864808949287065,97.78293073581328,32.70332503019551
2024-11-04,-0.013422300648484363,95.12822877633884,31.016164991215778
2024-11-05,0.008517648628286412,96.79026246651561,32.20619252401935
2024-11-06,0.017356729625626195,100.20589784510294,33.68450508244576
2024-11-07,-0.00883871799874764,98.43633437236399,32.130018220833456
2024-11-08,-0.009336666181891034,96.58360055997113,31.85073377086354
2024-11-11,-0.007549233843015308,95.099544989642,31.813067854742492
2024-11-12,-0.013395240522892005,92.48613965859896,30.405181601543507
2024-11-13,-0.02362147463739065,87.93933319260414,28.633945095208645
2024-11-14,0.0005511951520718234,88.0429244419435,28.4900638550317
2024-11-18,-0.0023549228179625624,87.60009786841876,28.059273269633845
2024-11-19,0.001936410943687257,87.96336875096796,28.41253519982223
2024-11-21,-0.006486923676683022,86.74406472386819,27.49197039877014
2024-11-22,0.015008580863585145,89.54682812007096,30.535135410674584
2024-11-25,0.014465768034988512,92.28876856742372,32.25314694890069
2024-11-26,0.0010209120211981772,92.48507848279559,32.10353903914363
2024-11-27,0.002373067635821351,92.94185859292166,32.54253038600725
2024-11-28,-0.0009919981733713982,92.7504606216306,30.572811990984782
2024-11-29,0.009893783798418359,94.65749200606655,31.757368794748153
2024-12-02,0.007291848467810303,96.0769049408988,32.54881159342384
2024-12-03,0.007057339546413829,97.46068623627662,33.53762720511426
2024-12-04,0.0028028155178784504,98.01413211183059,33.59385947456677
2024-12-05,0.004917899160618555,98.98794564593396,34.9094684989449
2024-12-06,0.004713973240865718,99.92596949696373,34.74239264734007
2024-12-09,2.1092372890004797e-05,99.93018641006277,34.42133656842166
2024-12-10,0.0025050434393956416,100.43102021186643,34.37247325368027
2024-12-11,0.001619346477323883,100.75558747839297,34.54583031270164
2024-12-12,-0.004927645417088454,99.76633512780018,34.037489743715966
2024-12-13,-0.005413443670659744,98.6849113252917,35.23652851636163
2024-12-16,0.0017037531186861786,99.02342136259803,34.69024476233671
2024-12-17,-0.011214032472297901,96.79156625269003,32.876138215569654
2024-12-18,-0.0026838239459836843,96.26341233481344,32.12728818840795
2024-12-19,0.0017834961111710913,96.61344736747775,30.777831027628878
2024-12-20,-0.01858940002052047,92.95852134495016,28.7892796745459
2024-12-23,0.0028824621961439202,93.5147169881508,29.695373170904805
2024-12-24,-0.0002513865683627603,93.46606998751945,29.554509896260782
2024-12-26,0.0015931789674109248,93.77429606113121,29.677627960138842
2024-12-27,0.001779399674952194,94.11909798055649,30.02271045723979
2024-12-30,-0.000806633785086391,93.96251495779488,29.10268952983497
2024-12-31,0.0063076089402441405,95.18595465121489,29.102145656187695
2025-01-01,0.006114318626113751,96.37938376929458,29.63777588523955
2025-01-02,0.009698670966872004,98.28400279715007,32.071599792602726
2025-01-03,-0.002691289680767035,97.75036310656091,31.06749173365366
2025-01-06,-0.02263765227983579,93.2737591483433,28.94516879171953
2025-01-07,0.013149497220289592,95.81521190701937,29.446673615452212
2025-01-08,-0.010154989960131327,93.82671039606261,29.34319898801099
2025-01-09,-0.01026440883416149,91.8371937975768,28.456215718630794
2025-01-10,-0.01865277960442867,88.25889690173854,27.937509557779407
2025-01-13,-0.03248863061151167,82.1426231409673,26.050779882817498
2025-01-14,0.023493678955152336,86.42182345309048,26.542740257249985
2025-01-15,-0.0029821314923311275,85.86588906251322,26.745573135115784
2025-01-16,0.007544295267145176,87.26811620969129,27.28394406078234
2025-01-17,0.005964622404500178,88.38509981128415,26.690972486605126
2025-01-20,0.008376343771403371,89.96307816871358,27.463848931949354
2025-01-21,-0.012202443690128364,87.6450644041564,25.716084305960596
2025-01-22,-0.00666194258083659,86.39498375951852,26.429710516319393
2025-01-23,0.008978260735876282,88.06848652357093,26.702713758872743
2025-01-24,-0.01884651642420652,84.52405070342878,26.084905288136675
2025-01-27,-0.02926831745192491,79.12334220992574,24.64864162757696
2025-01-28,-0.013470516758730833,76.71045822680706,25.34807380216084
