Date,Sector,Daily_Return,Cumulative_Return,Cumulative_Return_Pct
2023-09-07,Pharma,-0.0030257301643757395,0.2241211940980048,22.41211940980048
2023-09-08,Pharma,-0.004598462608608777,0.21849211855853956,21.849211855853955
2023-09-11,Pharma,0.007830391946492276,0.22803338943056484,22.803338943056485
2023-09-12,Pharma,-0.003593101703966567,0.22362094056647397,22.362094056647397
2023-09-13,Pharma,0.012637540599600539,0.23908449988140412,23.90844998814041
2023-09-14,Pharma,0.0051829675221126414,0.24550663460144273,24.55066346014427
2023-09-15,Pharma,0.0036485363013222137,0.2500509107713236,25.005091077132356
2023-09-18,Pharma,-0.0071900388172185135,0.24106299619937843,24.106299619937843
2023-09-20,Pharma,-0.003793232256413798,0.2363553560099534,23.63553560099534
2023-09-21,Pharma,-0.013026859941173247,0.22024952794969233,22.02495279496923
2023-09-22,Pharma,-0.012537752297051785,0.2049503416276648,20.49503416276648
2023-09-25,Pharma,0.0019266246687105026,0.2072718286804156,20.72718286804156
2023-09-26,Pharma,-0.004145637825456494,0.20226691692183008,20.226691692183007
2023-09-27,Pharma,0.012068765167077927,0.21677679401030647,21.677679401030648
2023-09-28,Pharma,-0.005713017314764607,0.2098253271179218,20.982532711792178
2023-09-29,Pharma,0.030288790213491713,0.2464694726459653,24.64694726459653
2023-10-03,Pharma,-0.0034055145827221133,0.2422246026799515,24.22246026799515
2023-10-04,Pharma,-0.014002877365752581,0.22482988390790348,22.482988390790347
2023-10-05,Pharma,-0.003098612510270915,0.22103461070667274,22.103461070667272
2023-10-06,Pharma,0.008240165212398615,0.23109613762895265,23.109613762895265
2023-10-09,Pharma,-0.004216797780609405,0.22590485416808215,22.590485416808214
2023-10-10,Pharma,0.0004158637268859733,0.2264146635295443,22.64146635295443
2023-10-11,Pharma,0.0012123702716161032,0.22790153220828158,22.79015322082816
2023-10-12,Pharma,0.0013419493845321707,0.2295493139136946,22.95493139136946
2023-10-13,Pharma,0.0007940644205336134,0.23052565527716484,23.052565527716485
2023-10-16,Pharma,-0.0032401024489257524,0.22653862608803532,22.653862608803532
2023-10-17,Pharma,0.002918373314734457,0.2301181236839016,23.01181236839016
2023-10-18,Pharma,-0.006276829949348156,0.22239688140392655,22.239688140392655
2023-10-19,Pharma,-0.0056840865884315635,0.21544867168459803,21.544867168459803
2023-10-20,Pharma,-0.009705237691874546,0.2036524534236257,20.36524534236257
2023-10-23,Pharma,-0.014831912051462049,0.1857999860939199,18.57999860939199
2023-10-25,Pharma,-0.005249970787109948,0.17957457080757133,17.957457080757134
2023-10-26,Pharma,-0.00970098619603768,0.16813153417896998,16.813153417897
2023-10-27,Pharma,0.008829670579816151,0.17844575081966552,17.844575081966553
2023-10-30,Pharma,0.0038690144685590124,0.18300517447999853,18.30051744799985
2023-10-31,Pharma,-0.003933512549815515,0.1783518087796847,17.83518087796847
2023-11-01,Pharma,0.0009439373873890878,0.17946409910748962,17.94640991074896
2023-11-02,Pharma,0.009277201260609708,0.1904062249345735,19.04062249345735
2023-11-03,Pharma,0.007212469129640997,0.19899199308364657,19.899199308364658
2023-11-06,Pharma,0.010843578375720826,0.21199335673251074,21.199335673251074
2023-11-07,Pharma,0.011625221488122044,0.22608304794665868,22.60830479466587
2023-11-08,Pharma,0.019549790372130282,0.2500527145128384,25.00527145128384
2023-11-09,Pharma,0.002649440236123102,0.25336465447194345,25.336465447194346
2023-11-10,Pharma,7.513777791149368e-05,0.2534588295069933,25.345882950699327
2023-11-13,Pharma,-0.0044754784005974265,0.24784900158949652,24.784900158949654
2023-11-15,Pharma,0.0033322324960020134,0.2520071245826969,25.20071245826969
2023-11-16,Pharma,0.009384337657694386,0.26375638218961983,26.37563821896198
2023-11-17,Pharma,0.012359741838092414,0.2793760848197253,27.937608481972532
2023-11-20,Pharma,0.00187272077598859,0.2817719989940701,28.177199899407015
2023-11-21,Pharma,0.004673719061673321,0.2877626412184877,28.776264121848772
2023-11-22,Pharma,0.004703612251164041,0.2938197773543145,29.38197773543145
2023-11-23,Pharma,-0.010375732704511026,0.28039544917667625,28.039544917667627
2023-11-24,Pharma,0.007984784063474281,0.29061913035420717,29.061913035420716
2023-11-28,Pharma,-0.00701468730953958,0.28156584071906243,28.156584071906245
2023-11-29,Pharma,0.00604036966040733,0.2893069721411561,28.930697214115607
2023-11-30,Pharma,0.015598755544897525,0.30941855642191807,30.941855642191808
2023-12-01,Pharma,0.0016815333247967468,0.3116203873606489,31.16203873606489
2023-12-04,Pharma,-0.003529974837566935,0.306990400396826,30.6990400396826
2023-12-05,Pharma,-0.0021833492325521787,0.30413678390916665,30.413678390916665
2023-12-06,Pharma,-0.0012858501412239154,0.30245985944140164,30.245985944140163
2023-12-07,Pharma,0.010263034593090064,0.31582705003496003,31.582705003496002
2023-12-08,Pharma,-0.011943574208341579,0.30011137201752436,30.011137201752437
2023-12-11,Pharma,-0.0038144831779059474,0.2951521190595594,29.51521190595594
2023-12-12,Pharma,-0.006137885853814956,0.28720262318944534,28.720262318944535
2023-12-13,Pharma,0.007624957739270971,0.2970174887931438,29.701748879314383
2023-12-14,Pharma,0.003414474038060772,0.30144612133553883,30.144612133553885
2023-12-15,Pharma,0.0023098831196501244,0.30445230976234594,30.445230976234594
2023-12-18,Pharma,0.012425145101180706,0.3206603189887134,32.06603189887134
2023-12-19,Pharma,0.0033730469939595776,0.32511496830772013,32.51149683077201
2023-12-20,Pharma,-0.023094479658730804,0.2945121276266578,29.45121276266578
2023-12-21,Pharma,0.012474140095220182,0.3106600532616344,31.066005326163438
2023-12-22,Pharma,0.014454426458034297,0.3296048926129882,32.96048926129882
2023-12-26,Pharma,0.010049570903155735,0.3429668512544852,34.29668512544852
2023-12-27,Pharma,0.006369338927839502,0.3515206622989784,35.15206622989784
2023-12-28,Pharma,0.0069280297213831,0.36088403761644927,36.088403761644926
2023-12-29,Pharma,0.0027732096998168256,0.36465805442989296,36.46580544298929
2024-01-01,Pharma,0.002839342914497489,0.36853278660745037,36.85327866074503
2024-01-02,Pharma,0.02225933202057336,0.3989954122855859,39.89954122855859
2024-01-03,Pharma,0.009796264746310923,0.41270034172321,41.270034172321004
2024-01-04,Pharma,-0.0011886715342332155,0.4110211050406021,41.10211050406021
2024-01-05,Pharma,-0.0005185812273252211,0.41028937598416837,41.02893759841684
2024-01-08,Pharma,-0.01440761971429414,0.3899704629678793,38.99704629678793
2024-01-09,Pharma,0.010773365972272575,0.40494512345608147,40.49451234560814
2024-01-10,Pharma,0.0023011243048139786,0.4081780768265959,40.81780768265959
2024-01-11,Pharma,0.006630780071655818,0.41751539595576026,41.75153959557603
2024-01-12,Pharma,-0.0045272112160057165,0.4110980043563286,41.10980043563286
2024-01-15,Pharma,0.01264916110382545,0.42894721034671845,42.894721034671846
